18,0.0,0.0,-0.32051282051282054,-0.09615384615384616,-0.5641025641025641,-0.3974358974358974,-0.4166666666666667,-0.6923076923076923,-0.14102564102564102,-0.8333333333333334,-0.5961538461538461,-0.6410256410256411,-0.7435897435897436,-0.8974358974358975,-0.6346153846153846,-0.6602564102564102,-0.5512820512820513,-0.5384615384615384,-0.38461538461538464,-0.7307692307692307,-0.46794871794871795,-1.0,-0.3974358974358974,-0.7051282051282052,-0.358974358974359,-0.5897435897435898,-0.16025641025641027,-0.7692307692307693,-0.20512820512820512,-0.9935897435897436,-0.1794871794871795,-0.7051282051282052,-0.16666666666666666,-0.5769230769230769,0.07051282051282051,-0.7692307692307693,0.03205128205128205,-0.9551282051282052,0.0,-0.7435897435897436,-0.00641025641025641,-0.6089743589743589
18,0.0,0.0,-0.3269230769230769,-0.09615384615384616,-0.5512820512820513,-0.3974358974358974,-0.3974358974358974,-0.6858974358974359,-0.1282051282051282,-0.8076923076923077,-0.5833333333333334,-0.6282051282051282,-0.7307692307692307,-0.8974358974358975,-0.6282051282051282,-0.6730769230769231,-0.5384615384615384,-0.5448717948717948,-0.3717948717948718,-0.717948717948718,-0.4551282051282051,-0.9935897435897436,-0.3782051282051282,-0.7307692307692307,-0.33974358974358976,-0.6025641025641025,-0.14743589743589744,-0.75,-0.19230769230769232,-1.0,-0.16666666666666666,-0.7371794871794872,-0.15384615384615385,-0.6089743589743589,0.08333333333333333,-0.7371794871794872,0.04487179487179487,-0.9487179487179487,0.01282051282051282,-0.7564102564102564,0.00641025641025641,-0.6089743589743589
18,0.0,0.0,-0.3051948051948052,-0.1038961038961039,-0.5454545454545454,-0.4025974025974026,-0.4025974025974026,-0.7077922077922078,-0.13636363636363635,-0.8441558441558441,-0.5909090909090909,-0.6168831168831169,-0.7402597402597403,-0.9025974025974026,-0.6298701298701299,-0.6623376623376623,-0.538961038961039,-0.538961038961039,-0.38311688311688313,-0.7077922077922078,-0.474025974025974,-1.0,-0.38961038961038963,-0.7077922077922078,-0.34415584415584416,-0.5844155844155844,-0.16233766233766234,-0.7467532467532467,-0.21428571428571427,-0.9935064935064936,-0.18181818181818182,-0.7077922077922078,-0.16883116883116883,-0.5909090909090909,0.06493506493506493,-0.7467532467532467,0.012987012987012988,-0.9545454545454546,-0.006493506493506494,-0.7532467532467533,-0.006493506493506494,-0.6168831168831169
18,0.0,0.0,-0.31788079470198677,-0.09933774834437085,-0.5894039735099338,-0.4304635761589404,-0.4900662251655629,-0.7748344370860927,-0.25165562913907286,-0.9337748344370861,-0.609271523178808,-0.6225165562913907,-0.7748344370860927,-0.9139072847682119,-0.6688741721854304,-0.6423841059602649,-0.5761589403973509,-0.5364238410596026,-0.41721854304635764,-0.7152317880794702,-0.5231788079470199,-0.9867549668874173,-0.423841059602649,-0.6556291390728477,-0.3708609271523179,-0.5894039735099338,-0.1986754966887417,-0.7615894039735099,-0.271523178807947,-0.9933774834437086,-0.2119205298013245,-0.6622516556291391,-0.16556291390728478,-0.5827814569536424,0.039735099337748346,-0.7947019867549668,-0.046357615894039736,-1.0,-0.033112582781456956,-0.7682119205298014,0.006622516556291391,-0.6556291390728477
18,0.0,0.0,-0.3157894736842105,-0.10526315789473684,-0.5789473684210527,-0.4473684210526316,-0.46710526315789475,-0.7960526315789473,-0.21052631578947367,-0.9539473684210527,-0.6052631578947368,-0.631578947368421,-0.7697368421052632,-0.9342105263157895,-0.6513157894736842,-0.6644736842105263,-0.5592105263157895,-0.5526315789473685,-0.40789473684210525,-0.7171052631578947,-0.5131578947368421,-1.0,-0.4144736842105263,-0.6644736842105263,-0.34868421052631576,-0.6052631578947368,-0.19078947368421054,-0.7631578947368421,-0.2565789473684211,-0.9868421052631579,-0.19736842105263158,-0.6578947368421053,-0.1513157894736842,-0.5789473684210527,0.046052631578947366,-0.7894736842105263,-0.046052631578947366,-0.993421052631579,-0.03289473684210526,-0.7697368421052632,0.013157894736842105,-0.6644736842105263
18,0.0,0.0,-0.3037974683544304,-0.12025316455696203,-0.5379746835443038,-0.4240506329113924,-0.3924050632911392,-0.7278481012658228,-0.10759493670886076,-0.8481012658227848,-0.5569620253164557,-0.6392405063291139,-0.689873417721519,-0.9367088607594937,-0.5949367088607594,-0.6835443037974683,-0.5126582278481012,-0.5632911392405063,-0.34810126582278483,-0.7151898734177216,-0.43037974683544306,-1.0,-0.36075949367088606,-0.6962025316455697,-0.31645569620253167,-0.6012658227848101,-0.13291139240506328,-0.7468354430379747,-0.18354430379746836,-0.9873417721518988,-0.15822784810126583,-0.689873417721519,-0.13291139240506328,-0.5822784810126582,0.0949367088607595,-0.740506329113924,0.03164556962025317,-0.9430379746835443,0.012658227848101266,-0.7341772151898734,0.02531645569620253,-0.6075949367088608
18,0.0,0.0,-0.3057324840764331,-0.11464968152866242,-0.535031847133758,-0.4140127388535032,-0.3885350318471338,-0.6878980891719745,-0.11464968152866242,-0.7961783439490446,-0.554140127388535,-0.6560509554140127,-0.6815286624203821,-0.9299363057324841,-0.5859872611464968,-0.6942675159235668,-0.5095541401273885,-0.5605095541401274,-0.3375796178343949,-0.732484076433121,-0.40764331210191085,-1.0,-0.3503184713375796,-0.7133757961783439,-0.3184713375796178,-0.5987261146496815,-0.10828025477707007,-0.7515923566878981,-0.1464968152866242,-0.9936305732484076,-0.1337579617834395,-0.7070063694267515,-0.12738853503184713,-0.5859872611464968,0.12101910828025478,-0.7261146496815286,0.08280254777070063,-0.9235668789808917,0.050955414012738856,-0.732484076433121,0.044585987261146494,-0.6050955414012739
18,0.0,0.0,-0.3288590604026846,-0.087248322147651,-0.5637583892617449,-0.3624161073825503,-0.3825503355704698,-0.610738255033557,-0.0738255033557047,-0.6778523489932886,-0.5234899328859061,-0.8322147651006712,-0.6711409395973155,-0.912751677852349,-0.6510067114093959,-0.7114093959731543,-0.5906040268456376,-0.610738255033557,-0.28859060402684567,-0.8993288590604027,-0.37583892617449666,-1.0,-0.3959731543624161,-0.7785234899328859,-0.3825503355704698,-0.6778523489932886,-0.04697986577181208,-0.87248322147651,-0.087248322147651,-0.959731543624161,-0.1342281879194631,-0.738255033557047,-0.1476510067114094,-0.6241610738255033,0.20134228187919462,-0.7919463087248322,0.1610738255033557,-0.87248322147651,0.08053691275167785,-0.697986577181208,0.06040268456375839,-0.5771812080536913
18,0.0,0.0,-0.3287671232876712,-0.0684931506849315,-0.5684931506849316,-0.3356164383561644,-0.3767123287671233,-0.5684931506849316,-0.0410958904109589,-0.6643835616438356,-0.5342465753424658,-0.9178082191780822,-0.684931506849315,-0.8561643835616438,-0.6095890410958904,-0.5958904109589042,-0.5342465753424658,-0.5684931506849316,-0.2876712328767123,-1.0,-0.3972602739726027,-0.9178082191780822,-0.3698630136986301,-0.6438356164383562,-0.3219178082191781,-0.6301369863013698,-0.03424657534246575,-0.952054794520548,-0.0958904109589041,-0.8972602739726028,-0.1232876712328767,-0.636986301369863,-0.10273972602739725,-0.6027397260273972,0.21232876712328766,-0.8424657534246576,0.17123287671232876,-0.8013698630136986,0.08904109589041095,-0.6095890410958904,0.0684931506849315,-0.5547945205479452
18,0.0,0.0,-0.3333333333333333,-0.05442176870748299,-0.6326530612244898,-0.3333333333333333,-0.5170068027210885,-0.6598639455782312,-0.23129251700680273,-0.8299319727891157,-0.7006802721088435,-0.5374149659863946,-0.8979591836734694,-0.8231292517006803,-0.7414965986394558,-0.5986394557823129,-0.6394557823129252,-0.48299319727891155,-0.4965986394557823,-0.6666666666666666,-0.6326530612244898,-0.9591836734693877,-0.4965986394557823,-0.6802721088435374,-0.43537414965986393,-0.5714285714285714,-0.272108843537415,-0.7414965986394558,-0.35374149659863946,-1.0,-0.2789115646258503,-0.7142857142857143,-0.24489795918367346,-0.5986394557823129,-0.034013605442176874,-0.7755102040816326,-0.10884353741496598,-0.9863945578231292,-0.10204081632653061,-0.7755102040816326,-0.08843537414965986,-0.6326530612244898
